// VilsSharpX CAN/UART trace – 2026-08-18 18:14:54
// Records: 7693
// Seq;Timestamp;Device;Op;Address;Value;Status;RspDelayUs;IfDelayUs;RawHex
1350;2026-08-18 15:14:05.749;OSRAM;R;0x0030;0x0000AC52;Ok;6;313;80A5B630AC52AC7FAC52AC68AC52AC40AC9BAC84AC6EAC6E002F0031207B
1351;2026-08-18 15:14:05.758;OSRAM;R;0x00A0;0x00000000;Ok;6;320;80A5BEA000000000000000000000000000000000000000000000000000000000000000004FBD
1352;2026-08-18 15:14:05.758;OSRAM;R;0x00E0;0x00000000;Ok;6;312;80A5BEE000000000000000000000000000000000000000000000000000000000000000002CBC
1353;2026-08-18 15:14:05.758;OSRAM;R;0x00F7;0x00000100;Ok;6;312;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1354;2026-08-18 15:14:05.758;OSRAM;W;0x0006;0x00003100;Ok;0;6233;80A52006310046DE
1355;2026-08-18 15:14:05.758;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1356;2026-08-18 15:14:05.758;OSRAM;R;0x0010;0x00000004;Ok;6;313;80A5BE10000400000000000200000073008C004C007F01000100FFFF5004FFFFA50001830015
1357;2026-08-18 15:14:05.768;OSRAM;R;0x0020;0x00000000;Ok;6;311;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1358;2026-08-18 15:14:05.768;OSRAM;R;0x0030;0x0000AC52;Ok;6;313;80A5B630AC52AC7FAC52AC68AC52AC40AC9BAC84AC6EAC6E002F0031207B
1359;2026-08-18 15:14:05.768;OSRAM;R;0x0070;0x00000000;Ok;6;320;80A5BE700000000000000000000000000000000000000000000000000000000000000000B676
1360;2026-08-18 15:14:05.768;OSRAM;R;0x00B0;0x00000000;Ok;6;312;80A5BEB000000000000000000000000000000000000000000000000000000000000000001375
1361;2026-08-18 15:14:05.768;OSRAM;R;0x00F7;0x00000100;Ok;6;312;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1362;2026-08-18 15:14:05.768;OSRAM;W;0x0006;0x00003100;Ok;0;6148;80A52006310046DE
1363;2026-08-18 15:14:05.768;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1364;2026-08-18 15:14:05.768;OSRAM;R;0x0010;0x00000004;Ok;6;314;80A5BE10000400000000000200000073008C004C007F01000100FFFF5004FFFFA50001830015
1365;2026-08-18 15:14:05.777;OSRAM;R;0x0020;0x00000000;Ok;6;311;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1366;2026-08-18 15:14:05.777;OSRAM;R;0x0030;0x0000AC52;Ok;6;312;80A5B630AC52AC7FAC52AC68AC52AC40AC9BAC84AC6EAC6E002F0031207B
1367;2026-08-18 15:14:05.777;OSRAM;R;0x0080;0x00000000;Ok;6;318;80A5BE800000000000000000000000000000000000000000000000000000000000000000F62D
1368;2026-08-18 15:14:05.777;OSRAM;R;0x00C0;0x00000000;Ok;6;312;80A5BEC00000000000000000000000000000000000000000000000000000000000000000952C
1369;2026-08-18 15:14:05.777;OSRAM;R;0x00F7;0x00000100;Ok;6;312;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1370;2026-08-18 15:14:05.777;OSRAM;W;0x0006;0x00003100;Ok;0;6191;80A52006310046DE
1371;2026-08-18 15:14:05.778;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1372;2026-08-18 15:14:05.780;OSRAM;R;0x0010;0x00000005;Ok;6;313;80A5BE10000500000000000200000073008C004C007F01000100FFFF5004FFFFA50001838E3C
1373;2026-08-18 15:14:05.788;OSRAM;R;0x0020;0x00000000;Ok;6;311;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1374;2026-08-18 15:14:05.788;OSRAM;R;0x0030;0x0000AC52;Ok;6;312;80A5B630AC52AC7FAC52AC68AC52AC40AC9BAC84AC6EAC6E002F0031207B
1375;2026-08-18 15:14:05.788;OSRAM;R;0x0090;0x00000000;Ok;6;322;80A5BE900000000000000000000000000000000000000000000000000000000000000000AAE5
1376;2026-08-18 15:14:05.788;OSRAM;R;0x00D0;0x00000000;Ok;6;312;80A5BED00000000000000000000000000000000000000000000000000000000000000000C9E4
1377;2026-08-18 15:14:05.788;OSRAM;R;0x00F7;0x00000100;Ok;6;312;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1378;2026-08-18 15:14:05.788;OSRAM;W;0x0006;0x00003100;Ok;0;6184;80A52006310046DE
1379;2026-08-18 15:14:05.788;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1380;2026-08-18 15:14:05.788;OSRAM;R;0x0010;0x00000005;Ok;6;314;80A5BE10000500000000000200000073008C004C007F01000100FFFF5004FFFFA50001838E3C
1381;2026-08-18 15:14:05.788;OSRAM;R;0x0020;0x00000000;Ok;6;311;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1382;2026-08-18 15:14:05.801;OSRAM;R;0x0030;0x0000AC52;Ok;6;313;80A5B630AC52AC7FAC52AC68AC52AC40AC9BAC84AC6EAC6E002F0031207B
1383;2026-08-18 15:14:05.801;OSRAM;R;0x00A0;0x00000000;Ok;6;311;80A5BEA000000000000000000000000000000000000000000000000000000000000000004FBD
1384;2026-08-18 15:14:05.801;OSRAM;R;0x00E0;0x00000000;Ok;6;311;80A5BEE000000000000000000000000000000000000000000000000000000000000000002CBC
1385;2026-08-18 15:14:05.801;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1386;2026-08-18 15:14:05.801;OSRAM;W;0x0006;0x00003100;Ok;0;6209;80A52006310046DE
1387;2026-08-18 15:14:05.801;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1388;2026-08-18 15:14:05.801;OSRAM;R;0x0010;0x00000006;Ok;6;313;80A5BE10000600000000000200000073008C004C007F01000100FFFF5004FFFFA50001830C66
1389;2026-08-18 15:14:05.801;OSRAM;R;0x0020;0x00000000;Ok;6;312;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000004F0D1006453A0
1390;2026-08-18 15:14:05.801;OSRAM;R;0x0030;0x0000A63A;Ok;6;314;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1391;2026-08-18 15:14:05.801;OSRAM;R;0x0070;0x00000000;Ok;6;321;80A5BE700000000000000000000000000000000000000000000000000000000000000000B676
1392;2026-08-18 15:14:05.801;OSRAM;R;0x00B0;0x00000000;Ok;6;311;80A5BEB000000000000000000000000000000000000000000000000000000000000000001375
1393;2026-08-18 15:14:05.808;OSRAM;R;0x00F7;0x00000100;Ok;6;312;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1394;2026-08-18 15:14:05.808;OSRAM;W;0x0006;0x00003100;Ok;0;6174;80A52006310046DE
1395;2026-08-18 15:14:05.808;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1396;2026-08-18 15:14:05.808;OSRAM;R;0x0010;0x00000006;Ok;6;314;80A5BE10000600000000000200000073008C004C007F01000100FFFF5004FFFFA50001830C66
1397;2026-08-18 15:14:05.808;OSRAM;R;0x0020;0x00000000;Ok;7;313;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1398;2026-08-18 15:14:05.817;OSRAM;R;0x0030;0x0000A63A;Ok;6;313;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1399;2026-08-18 15:14:05.817;OSRAM;R;0x0080;0x00000000;Ok;6;311;80A5BE800000000000000000000000000000000000000000000000000000000000000000F62D
1400;2026-08-18 15:14:05.817;OSRAM;R;0x00C0;0x00000000;Ok;6;311;80A5BEC00000000000000000000000000000000000000000000000000000000000000000952C
1401;2026-08-18 15:14:05.817;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1402;2026-08-18 15:14:05.817;OSRAM;W;0x0006;0x00003100;Ok;0;6197;80A52006310046DE
1403;2026-08-18 15:14:05.819;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1404;2026-08-18 15:14:05.819;OSRAM;R;0x0010;0x00000007;Ok;6;313;80A5BE10000700000000000200000073008C004C007F01000100FFFF5004FFFFA5000183824F
1405;2026-08-18 15:14:05.819;OSRAM;R;0x0020;0x00000000;Ok;6;322;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1406;2026-08-18 15:14:05.828;OSRAM;R;0x0030;0x0000A63A;Ok;6;313;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1407;2026-08-18 15:14:05.828;OSRAM;R;0x0090;0x00000000;Ok;6;311;80A5BE900000000000000000000000000000000000000000000000000000000000000000AAE5
1408;2026-08-18 15:14:05.828;OSRAM;R;0x00D0;0x00000000;Ok;6;311;80A5BED00000000000000000000000000000000000000000000000000000000000000000C9E4
1409;2026-08-18 15:14:05.828;OSRAM;R;0x00F7;0x00000100;Ok;6;312;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1410;2026-08-18 15:14:05.828;OSRAM;W;0x0006;0x00003100;Ok;0;6026;80A52006310046DE
1411;2026-08-18 15:14:05.828;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1412;2026-08-18 15:14:05.828;OSRAM;R;0x0010;0x00000007;Ok;6;319;80A5BE10000700000000000200000073008C004C007F01000100FFFF5004FFFFA5000183824F
1413;2026-08-18 15:14:05.829;OSRAM;R;0x0020;0x00000000;Ok;6;311;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1414;2026-08-18 15:14:05.829;OSRAM;R;0x0030;0x0000A63A;Ok;6;313;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1415;2026-08-18 15:14:05.829;OSRAM;R;0x00A0;0x00000000;Ok;6;312;80A5BEA000000000000000000000000000000000000000000000000000000000000000004FBD
1416;2026-08-18 15:14:05.843;OSRAM;R;0x00E0;0x00000000;Ok;6;313;80A5BEE000000000000000000000000000000000000000000000000000000000000000002CBC
1417;2026-08-18 15:14:05.843;OSRAM;R;0x00F7;0x00000100;Ok;6;312;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1418;2026-08-18 15:14:05.843;OSRAM;W;0x0006;0x00003100;Ok;0;6378;80A52006310046DE
1419;2026-08-18 15:14:05.843;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1420;2026-08-18 15:14:05.843;OSRAM;R;0x0010;0x00000008;Ok;6;313;80A5BE10000800000000000200000073008C004C007F01000100FFFF5004FFFFA5000183293F
1421;2026-08-18 15:14:05.843;OSRAM;R;0x0020;0x00000000;Ok;6;313;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1422;2026-08-18 15:14:05.843;OSRAM;R;0x0030;0x0000A63A;Ok;6;312;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1423;2026-08-18 15:14:05.843;OSRAM;R;0x0070;0x00000000;Ok;6;321;80A5BE700000000000000000000000000000000000000000000000000000000000000000B676
1424;2026-08-18 15:14:05.848;OSRAM;R;0x00B0;0x00000000;Ok;6;311;80A5BEB000000000000000000000000000000000000000000000000000000000000000001375
1425;2026-08-18 15:14:05.848;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1426;2026-08-18 15:14:05.848;OSRAM;W;0x0006;0x00003100;Ok;0;6166;80A52006310046DE
1427;2026-08-18 15:14:05.848;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1428;2026-08-18 15:14:05.848;OSRAM;R;0x0010;0x00000008;Ok;6;313;80A5BE10000800000000000200000073008C004C007F01000100FFFF5004FFFFA5000183293F
1429;2026-08-18 15:14:05.849;OSRAM;R;0x0020;0x00000000;Ok;6;311;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1430;2026-08-18 15:14:05.849;OSRAM;R;0x0030;0x0000A63A;Ok;6;313;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1431;2026-08-18 15:14:05.858;OSRAM;R;0x0080;0x00000000;Ok;6;312;80A5BE800000000000000000000000000000000000000000000000000000000000000000F62D
1432;2026-08-18 15:14:05.858;OSRAM;R;0x00C0;0x00000000;Ok;6;311;80A5BEC00000000000000000000000000000000000000000000000000000000000000000952C
1433;2026-08-18 15:14:05.858;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1434;2026-08-18 15:14:05.858;OSRAM;W;0x0006;0x00003100;Ok;0;6231;80A52006310046DE
1435;2026-08-18 15:14:05.858;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1436;2026-08-18 15:14:05.858;OSRAM;R;0x0010;0x00000009;Ok;6;313;80A5BE10000900000000000200000073008C004C007F01000100FFFF5004FFFFA5000183A716
1437;2026-08-18 15:14:05.868;OSRAM;R;0x0020;0x00000000;Ok;6;317;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1438;2026-08-18 15:14:05.868;OSRAM;R;0x0030;0x0000A63A;Ok;6;314;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1439;2026-08-18 15:14:05.868;OSRAM;R;0x0090;0x00000000;Ok;6;310;80A5BE900000000000000000000000000000000000000000000000000000000000000000AAE5
1440;2026-08-18 15:14:05.868;OSRAM;R;0x00D0;0x00000000;Ok;6;313;80A5BED00000000000000000000000000000000000000000000000000000000000000000C9E4
1441;2026-08-18 15:14:05.868;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1442;2026-08-18 15:14:05.868;OSRAM;W;0x0006;0x00003100;Ok;0;6164;80A52006310046DE
1443;2026-08-18 15:14:05.868;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1444;2026-08-18 15:14:05.868;OSRAM;R;0x0010;0x00000009;Ok;6;313;80A5BE10000900000000000200000073008C004C007F01000100FFFF5004FFFFA5000183A716
1445;2026-08-18 15:14:05.870;OSRAM;R;0x0020;0x00000000;Ok;6;313;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1446;2026-08-18 15:14:05.870;OSRAM;R;0x0030;0x0000A63A;Ok;6;313;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1447;2026-08-18 15:14:05.870;OSRAM;R;0x00A0;0x00000000;Ok;6;311;80A5BEA000000000000000000000000000000000000000000000000000000000000000004FBD
1448;2026-08-18 15:14:05.870;OSRAM;R;0x00E0;0x00000000;Ok;6;312;80A5BEE000000000000000000000000000000000000000000000000000000000000000002CBC
1449;2026-08-18 15:14:05.870;OSRAM;R;0x00F7;0x00000100;Ok;6;312;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1450;2026-08-18 15:14:05.878;OSRAM;W;0x0006;0x00003100;Ok;0;6223;80A52006310046DE
1451;2026-08-18 15:14:05.878;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1452;2026-08-18 15:14:05.878;OSRAM;R;0x0010;0x0000000A;Ok;6;313;80A5BE10000A00000000000200000073008C004C007F01000100FFFF5004FFFFA5000183254C
1453;2026-08-18 15:14:05.878;OSRAM;R;0x0020;0x00000000;Ok;6;313;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1454;2026-08-18 15:14:05.888;OSRAM;R;0x0030;0x0000A63A;Ok;6;313;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1455;2026-08-18 15:14:05.888;OSRAM;R;0x0070;0x00000000;Ok;6;312;80A5BE700000000000000000000000000000000000000000000000000000000000000000B676
1456;2026-08-18 15:14:05.888;OSRAM;R;0x00B0;0x00000000;Ok;6;311;80A5BEB000000000000000000000000000000000000000000000000000000000000000001375
1457;2026-08-18 15:14:05.888;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1458;2026-08-18 15:14:05.890;OSRAM;W;0x0006;0x00003100;Ok;0;6171;80A52006310046DE
1459;2026-08-18 15:14:05.890;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1460;2026-08-18 15:14:05.890;OSRAM;R;0x0010;0x0000000A;Ok;6;313;80A5BE10000A00000000000200000073008C004C007F01000100FFFF5004FFFFA5000183254C
1461;2026-08-18 15:14:05.890;OSRAM;R;0x0020;0x00000000;Ok;6;312;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1462;2026-08-18 15:14:05.898;OSRAM;R;0x0030;0x0000A63A;Ok;6;312;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1463;2026-08-18 15:14:05.898;OSRAM;R;0x0080;0x00000000;Ok;6;321;80A5BE800000000000000000000000000000000000000000000000000000000000000000F62D
1464;2026-08-18 15:14:05.898;OSRAM;R;0x00C0;0x00000000;Ok;6;312;80A5BEC00000000000000000000000000000000000000000000000000000000000000000952C
1465;2026-08-18 15:14:05.898;OSRAM;R;0x00F7;0x00000100;Ok;6;312;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1466;2026-08-18 15:14:05.898;OSRAM;W;0x0006;0x00003100;Ok;0;6192;80A52006310046DE
1467;2026-08-18 15:14:05.898;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1468;2026-08-18 15:14:05.898;OSRAM;R;0x0010;0x0000000B;Ok;6;313;80A5BE10000B00000000000200000073008C004C007F01000100FFFF5004FFFFA5000183AB65
1469;2026-08-18 15:14:05.900;OSRAM;R;0x0020;0x00000000;Ok;6;315;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1470;2026-08-18 15:14:05.900;OSRAM;R;0x0030;0x0000A63A;Ok;6;312;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1471;2026-08-18 15:14:05.900;OSRAM;R;0x0090;0x00000000;Ok;6;311;80A5BE900000000000000000000000000000000000000000000000000000000000000000AAE5
1472;2026-08-18 15:14:05.908;OSRAM;R;0x00D0;0x00000000;Ok;6;311;80A5BED00000000000000000000000000000000000000000000000000000000000000000C9E4
1473;2026-08-18 15:14:05.908;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1474;2026-08-18 15:14:05.908;OSRAM;W;0x0006;0x00003100;Ok;0;6192;80A52006310046DE
1475;2026-08-18 15:14:05.908;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1476;2026-08-18 15:14:05.918;OSRAM;R;0x0010;0x0000000B;Ok;6;313;80A5BE10000B00000000000200000073008C004C007F01000100FFFF5004FFFFA5000183AB65
1477;2026-08-18 15:14:05.918;OSRAM;R;0x0020;0x00000000;Ok;6;314;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1478;2026-08-18 15:14:05.918;OSRAM;R;0x0030;0x0000A63A;Ok;6;313;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1479;2026-08-18 15:14:05.918;OSRAM;R;0x00A0;0x00000000;Ok;6;311;80A5BEA000000000000000000000000000000000000000000000000000000000000000004FBD
1480;2026-08-18 15:14:05.918;OSRAM;R;0x00E0;0x00000000;Ok;6;312;80A5BEE000000000000000000000000000000000000000000000000000000000000000002CBC
1481;2026-08-18 15:14:05.918;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1482;2026-08-18 15:14:05.918;OSRAM;W;0x0006;0x00003100;Ok;0;6208;80A52006310046DE
1483;2026-08-18 15:14:05.918;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1484;2026-08-18 15:14:05.918;OSRAM;R;0x0010;0x0000000B;Ok;6;313;80A5BE10000B00000000000200000073008C004C007F01000100FFFF5004FFFFA5000183AB65
1485;2026-08-18 15:14:05.927;OSRAM;R;0x0020;0x00000000;Ok;6;312;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1486;2026-08-18 15:14:05.927;OSRAM;R;0x0030;0x0000A63A;Ok;6;312;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1487;2026-08-18 15:14:05.927;OSRAM;R;0x0070;0x00000000;Ok;6;331;80A5BE700000000000000000000000000000000000000000000000000000000000000000B676
1488;2026-08-18 15:14:05.927;OSRAM;R;0x00B0;0x00000000;Ok;6;311;80A5BEB000000000000000000000000000000000000000000000000000000000000000001375
1489;2026-08-18 15:14:05.927;OSRAM;R;0x00F7;0x00000100;Ok;6;310;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1490;2026-08-18 15:14:05.927;OSRAM;W;0x0006;0x00003100;Ok;0;6196;80A52006310046DE
1491;2026-08-18 15:14:05.927;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1492;2026-08-18 15:14:05.930;OSRAM;R;0x0010;0x0000000C;Ok;6;313;80A5BE10000C00000000000200000073008C004C007F01000100FFFF5004FFFFA500018331D9
1493;2026-08-18 15:14:05.930;OSRAM;R;0x0020;0x00000000;Ok;6;313;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1494;2026-08-18 15:14:05.938;OSRAM;R;0x0030;0x0000A63A;Ok;6;313;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1495;2026-08-18 15:14:05.938;OSRAM;R;0x0080;0x00000000;Ok;6;310;80A5BE800000000000000000000000000000000000000000000000000000000000000000F62D
1496;2026-08-18 15:14:05.938;OSRAM;R;0x00C0;0x00000000;Ok;6;313;80A5BEC00000000000000000000000000000000000000000000000000000000000000000952C
1497;2026-08-18 15:14:05.938;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1498;2026-08-18 15:14:05.938;OSRAM;W;0x0006;0x00003100;Ok;0;6204;80A52006310046DE
1499;2026-08-18 15:14:05.938;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1500;2026-08-18 15:14:05.938;OSRAM;R;0x0010;0x0000000C;Ok;6;313;80A5BE10000C00000000000200000073008C004C007F01000100FFFF5004FFFFA500018331D9
1501;2026-08-18 15:14:05.947;OSRAM;R;0x0020;0x00000000;Ok;6;319;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1502;2026-08-18 15:14:05.947;OSRAM;R;0x0030;0x0000A63A;Ok;6;314;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667002F0031420E
1503;2026-08-18 15:14:05.947;OSRAM;R;0x0090;0x00000000;Ok;6;311;80A5BE900000000000000000000000000000000000000000000000000000000000000000AAE5
1504;2026-08-18 15:14:05.947;OSRAM;R;0x00D0;0x00000000;Ok;6;311;80A5BED00000000000000000000000000000000000000000000000000000000000000000C9E4
1505;2026-08-18 15:14:05.947;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1506;2026-08-18 15:14:05.947;OSRAM;W;0x0006;0x00003100;Ok;0;6159;80A52006310046DE
1507;2026-08-18 15:14:05.957;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1508;2026-08-18 15:14:05.957;OSRAM;R;0x0010;0x0000000D;Ok;6;313;80A5BE10000D00000000000200000073008C004C007F01000100FFFF5004FFFFA5000183BFF0
1509;2026-08-18 15:14:05.957;OSRAM;R;0x0020;0x00000000;Ok;6;319;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000002F0D100649E25
1510;2026-08-18 15:14:05.957;OSRAM;R;0x0030;0x0000A63A;Ok;6;312;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667003000330D1E
1511;2026-08-18 15:14:05.957;OSRAM;R;0x00A0;0x00000000;Ok;6;311;80A5BEA000000000000000000000000000000000000000000000000000000000000000004FBD
1512;2026-08-18 15:14:05.957;OSRAM;R;0x00E0;0x00000000;Ok;6;313;80A5BEE000000000000000000000000000000000000000000000000000000000000000002CBC
1513;2026-08-18 15:14:05.957;OSRAM;R;0x00F7;0x00000100;Ok;6;311;80A5B0F7010001000000000080A30000FFFF2402ABCD7B51
1514;2026-08-18 15:14:05.957;OSRAM;W;0x0006;0x00003100;Ok;0;6217;80A52006310046DE
1515;2026-08-18 15:14:05.957;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0003000003E8FFFF3100302000060000000000A50000FFFF0000007808B4
1516;2026-08-18 15:14:05.959;OSRAM;R;0x0010;0x0000000D;Ok;6;313;80A5BE10000D00000000000200000073008C004C007F01000100FFFF5004FFFFA5000183BFF0
1517;2026-08-18 15:14:05.959;OSRAM;R;0x0020;0x00000000;Ok;6;312;80A5BE2000000000000C000EFFFFFFFF2904FFFFFFFFFFFFDCECEFA9F6000000F0D10064DAA6
1518;2026-08-18 15:14:05.959;OSRAM;R;0x0030;0x0000A63A;Ok;6;312;80A5B630A63AA694A650A650A67DA63AA694A6ABA667A667003000330D1E
1519;2026-08-18 15:14:05.968;OSRAM;R;0x0070;0x00000000;Ok;6;312;80A5BE700000000000000000000000000000000000000000000000000000000000000000B676
1520;2026-08-18 15:14:05.968;OSRAM;R;0x00B0;0x00000000;Ok;6;312;80A5BEB000000000000000000000000000000000000000000000000000000000000000001375
