// VilsSharpX CAN/UART trace – 2026-09-04 14:39:51
// Records: 3055
// Seq;Timestamp;Device;Op;Address;Value;Status;RspDelayUs;IfDelayUs;RawHex
286;2026-09-04 11:39:26.554;NICHIA;R;0x0000;0x00046008;Ok;6;154;55113500000460080310502001C100063F000010000800004000100000000000000000006E
287;2026-09-04 11:39:26.563;NICHIA;R;0x0010;0x00000B2A;Ok;5;136;5511351000000B2A581DFA500001000000003F000000000000000000000000000008000006
288;2026-09-04 11:39:26.572;NICHIA;R;0x0000;0x00046008;Ok;6;9313;551135000004600808046421092000003FE8001C000800024000000001D000000004000014
289;2026-09-04 11:39:26.572;NICHIA;R;0x0010;0x00000B2A;Ok;5;135;5511351000000B2A581DFA500001000000043FE8000000000000000000000000010700000D
290;2026-09-04 11:39:26.573;NICHIA;W;0x0008;0x00000005;Ok;0;9433;55110C08000594
291;2026-09-04 11:39:26.573;NICHIA;W;0x0005;0x00000004;Ok;0;154;55110C0500040C
292;2026-09-04 11:39:26.582;NICHIA;R;0x0000;0x00046008;Ok;6;153;551135000004600808046421092000043FE8001C000D00024000000001D000000004000014
293;2026-09-04 11:39:26.582;NICHIA;R;0x0010;0x00000B2A;Ok;5;136;5511351000000B2A581DFA500001000000043FE8000000000000000000000000010700000D
294;2026-09-04 11:39:26.584;NICHIA;W;0x0000;0x00000034;Ok;0;8961;55110C000034CF
295;2026-09-04 11:39:26.584;NICHIA;R;0x0000;0x00046008;Ok;5;153;551135000004600808046421092000043FE8001C000D00026000000001D000000004000036
296;2026-09-04 11:39:26.602;NICHIA;W;0x0017;0x00003FB4;Ok;0;9664;55110C173FB419
297;2026-09-04 11:39:26.602;NICHIA;R;0x0000;0x00046008;Ok;5;154;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
298;2026-09-04 11:39:26.612;NICHIA;W;0x0023;0x00002127;Ok;0;9723;55110C232127A0
299;2026-09-04 11:39:26.612;NICHIA;R;0x0000;0x00046008;Ok;6;153;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
300;2026-09-04 11:39:26.612;NICHIA;R;0x0020;0x00040508;Ok;6;134;55113520000405080108210700000A150B1F068A0FFF0FFF0FFF0FFF03F903F903F903F984
301;2026-09-04 11:39:26.612;NICHIA;R;0x0030;0x00000000;Ok;6;136;551135300000000000000000000000000000000000000000000000000000000000000000FE
302;2026-09-04 11:39:26.612;NICHIA;R;0x0040;0x00000000;Ok;5;137;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
303;2026-09-04 11:39:26.612;NICHIA;R;0x0062;0x1F8FA0E0;Ok;6;136;551135621F8FA0E0E0DFA8DFE0DF000080DF80DFA0E0A8DFC0DFC0DFE0DFE0DF000000001B
304;2026-09-04 11:39:26.612;NICHIA;W;0x0020;0x0000058C;Ok;0;138;557134200000058C018C2107000008100C6300930A970A970A970A97054B054B054B054B43
305;2026-09-04 11:39:26.612;NICHIA;R;0x0080;0x80008000;Ok;7;154;55113580800080008000800080008000800080008000800080008000800080008000800091
306;2026-09-04 11:39:26.612;NICHIA;R;0x0090;0x80008000;Ok;7;133;55113590800080008000800080008000800080008000800080008000800080008000800016
307;2026-09-04 11:39:26.612;NICHIA;R;0x00A0;0x80008000;Ok;7;136;551135A0800080008000800080008000800080008000800080008000800080008000800082
308;2026-09-04 11:39:26.612;NICHIA;R;0x00B0;0x80008000;Ok;7;134;551135B0800080008000800080008000800080008000800080008000800080008000800005
309;2026-09-04 11:39:26.612;NICHIA;R;0x00BC;0x80008000;Ok;7;133;551135BC800080008000800080008000800080008000800080008000800080008000800020
310;2026-09-04 11:39:26.612;NICHIA;R;0x00CC;0x80008000;Ok;7;134;551135CC800080008000800080008000800080008000800080008000800080008000800092
311;2026-09-04 11:39:26.612;NICHIA;R;0x00DC;0x80008000;Ok;6;134;551135DC800080008000800080008000800080008000800080008000800080008000800015
312;2026-09-04 11:39:26.612;NICHIA;R;0x00EC;0x80008000;Ok;7;133;551135EC800080008000800080008000800080008000800080008000800080008000800081
313;2026-09-04 11:39:26.612;NICHIA;W;0x0023;0x00002117;Ok;0;133;55110C232117EA
314;2026-09-04 11:39:26.612;NICHIA;R;0x0020;0x0004058C;Ok;6;169;551135200004058C018C2107000008100C6300930A970A970A970A97054B054B054B054B2F
315;2026-09-04 11:39:26.614;NICHIA;W;0x0023;0x00002127;Ok;0;4969;55110C232127A0
316;2026-09-04 11:39:26.614;NICHIA;R;0x0000;0x00046008;Ok;5;154;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
317;2026-09-04 11:39:26.623;NICHIA;R;0x0020;0x0004058C;Ok;6;140;551135200004058C018C2107000008100C6300930A970A970A970A97054B054B054B054B2F
318;2026-09-04 11:39:26.623;NICHIA;R;0x0030;0x8B388B3D;Ok;5;136;551135308B388B3D8B448B3E80518051805680530000000000000000000000000000000015
319;2026-09-04 11:39:26.623;NICHIA;R;0x0040;0x00000000;Ok;6;135;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
320;2026-09-04 11:39:26.623;NICHIA;R;0x0062;0x1F8FA0E0;Ok;6;136;551135621F8FA0E0E0DFA8DFE0DF000080DF80DFA0E0A8DFC0DFC0DFE0DFE0DF000000001B
321;2026-09-04 11:39:26.623;NICHIA;W;0x0020;0x0000058C;Ok;0;134;557134200000058C018C21070000065607C700930000000000000000000000000000000015
322;2026-09-04 11:39:26.623;NICHIA;R;0x0080;0x80008000;Ok;7;153;55113580800080008000800080008000800080008000800080008000800080008000800091
323;2026-09-04 11:39:26.623;NICHIA;R;0x0090;0x80008000;Ok;7;134;55113590800080008000800080008000800080008000800080008000800080008000800016
324;2026-09-04 11:39:26.623;NICHIA;R;0x00A0;0x80008000;Ok;7;135;551135A0800080008000800080008000800080008000800080008000800080008000800082
325;2026-09-04 11:39:26.623;NICHIA;R;0x00B0;0x80008000;Ok;7;133;551135B0800080008000800080008000800080008000800080008000800080008000800005
326;2026-09-04 11:39:26.623;NICHIA;R;0x00BC;0x80008000;Ok;7;133;551135BC800080008000800080008000800080008000800080008000800080008000800020
327;2026-09-04 11:39:26.623;NICHIA;R;0x00CC;0x80008000;Ok;7;136;551135CC800080008000800080008000800080008000800080008000800080008000800092
328;2026-09-04 11:39:26.623;NICHIA;R;0x00DC;0x80008000;Ok;7;133;551135DC800080008000800080008000800080008000800080008000800080008000800015
329;2026-09-04 11:39:26.623;NICHIA;R;0x00EC;0x80008000;Ok;6;133;551135EC800080008000800080008000800080008000800080008000800080008000800081
330;2026-09-04 11:39:26.623;NICHIA;W;0x0023;0x00002117;Ok;0;133;55110C232117EA
331;2026-09-04 11:39:26.623;NICHIA;R;0x0020;0x0000058C;Ok;6;151;551135200000058C018C21070000065607C700930000000000000000000000000000000015
332;2026-09-04 11:39:26.632;NICHIA;W;0x0023;0x00002127;Ok;0;4855;55110C232127A0
333;2026-09-04 11:39:26.632;NICHIA;R;0x0000;0x00046008;Ok;6;153;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
334;2026-09-04 11:39:26.632;NICHIA;R;0x0020;0x0004058C;Ok;6;148;551135200004058C018C21070000065607C700930000000000000000000000000000000079
335;2026-09-04 11:39:26.632;NICHIA;R;0x0030;0x8B488B3E;Ok;6;136;551135308B488B3E8B468B43806180508058804B000000000000000000000000000000005A
336;2026-09-04 11:39:26.632;NICHIA;R;0x0040;0x00000000;Ok;6;135;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
337;2026-09-04 11:39:26.632;NICHIA;R;0x0062;0x1F8FA0DF;Ok;5;135;551135621F8FA0DFE0DFB8DEE0DF000080DF80DFA0DFB8DEC0DFC0DFE0DFE0DF000000001F
338;2026-09-04 11:39:26.632;NICHIA;W;0x0020;0x0000058C;Ok;0;135;557134200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
339;2026-09-04 11:39:26.632;NICHIA;R;0x0080;0x80008000;Ok;7;154;55113580800080008000800080008000800080008000800080008000800080008000800091
340;2026-09-04 11:39:26.632;NICHIA;R;0x0090;0x80008000;Ok;7;136;55113590800080008000800080008000800080008000800080008000800080008000800016
341;2026-09-04 11:39:26.632;NICHIA;R;0x00A0;0x80008000;Ok;7;133;551135A0800080008000800080008000800080008000800080008000800080008000800082
342;2026-09-04 11:39:26.632;NICHIA;R;0x00B0;0x80008000;Ok;7;134;551135B0800080008000800080008000800080008000800080008000800080008000800005
343;2026-09-04 11:39:26.632;NICHIA;R;0x00BC;0x80008000;Ok;8;134;551135BC800080008000800080008000800080008000800080008000800080008000800020
344;2026-09-04 11:39:26.632;NICHIA;R;0x00CC;0x80008000;Ok;7;134;551135CC800080008000800080008000800080008000800080008000800080008000800092
345;2026-09-04 11:39:26.632;NICHIA;R;0x00DC;0x80008000;Ok;7;134;551135DC800080008000800080008000800080008000800080008000800080008000800015
346;2026-09-04 11:39:26.632;NICHIA;R;0x00EC;0x80008000;Ok;7;135;551135EC800080008000800080008000800080008000800080008000800080008000800081
347;2026-09-04 11:39:26.632;NICHIA;W;0x0023;0x00002117;Ok;0;134;55110C232117EA
348;2026-09-04 11:39:26.632;NICHIA;R;0x0020;0x0004058C;Ok;5;152;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
349;2026-09-04 11:39:26.634;NICHIA;R;0x0000;0x00046008;Ok;5;4810;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
350;2026-09-04 11:39:26.642;NICHIA;R;0x0020;0x0004058C;Ok;6;136;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
351;2026-09-04 11:39:26.642;NICHIA;R;0x0030;0x8B478B3A;Ok;6;134;551135308B478B3A8B4A8B448055804C80588052000000000000000000000000000000001B
352;2026-09-04 11:39:26.642;NICHIA;R;0x0040;0x00000000;Ok;5;135;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
353;2026-09-04 11:39:26.642;NICHIA;R;0x0062;0x1F8FA0DF;Ok;5;136;551135621F8FA0DFE0DFA0DFC8DE000080DF80DFA0DFA0DFC0DFC8DEE0DFE0DF00000000E3
354;2026-09-04 11:39:26.642;NICHIA;W;0x0020;0x0000058C;Ok;0;135;557134200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
355;2026-09-04 11:39:26.642;NICHIA;R;0x0080;0x80008000;Ok;7;153;55113580800080008000800080008000800080008000800080008000800080008000800091
356;2026-09-04 11:39:26.642;NICHIA;R;0x0090;0x80008000;Ok;7;133;55113590800080008000800080008000800080008000800080008000800080008000800016
357;2026-09-04 11:39:26.642;NICHIA;R;0x00A0;0x80008000;Ok;7;133;551135A0800080008000800080008000800080008000800080008000800080008000800082
358;2026-09-04 11:39:26.642;NICHIA;R;0x00B0;0x80008000;Ok;6;133;551135B0800080008000800080008000800080008000800080008000800080008000800005
359;2026-09-04 11:39:26.642;NICHIA;R;0x00BC;0x80008000;Ok;7;132;551135BC800080008000800080008000800080008000800080008000800080008000800020
360;2026-09-04 11:39:26.642;NICHIA;R;0x00CC;0x80008000;Ok;7;135;551135CC800080008000800080008000800080008000800080008000800080008000800092
361;2026-09-04 11:39:26.642;NICHIA;R;0x00DC;0x80008000;Ok;6;133;551135DC800080008000800080008000800080008000800080008000800080008000800015
362;2026-09-04 11:39:26.642;NICHIA;R;0x00EC;0x80008000;Ok;7;133;551135EC800080008000800080008000800080008000800080008000800080008000800081
363;2026-09-04 11:39:26.642;NICHIA;R;0x0020;0x0000058C;Ok;5;133;551135200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
364;2026-09-04 11:39:26.653;NICHIA;W;0x0023;0x00002127;Ok;0;5340;55110C232127A0
365;2026-09-04 11:39:26.653;NICHIA;R;0x0000;0x00046008;Ok;6;153;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
366;2026-09-04 11:39:26.653;NICHIA;R;0x0020;0x0004058C;Ok;6;137;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
367;2026-09-04 11:39:26.653;NICHIA;R;0x0030;0x8B448B44;Ok;6;135;551135308B448B448B448B4C804C8060804E805C0000000000000000000000000000000054
368;2026-09-04 11:39:26.653;NICHIA;R;0x0040;0x00000000;Ok;6;134;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
369;2026-09-04 11:39:26.653;NICHIA;R;0x0062;0x1F8FA0DF;Ok;6;134;551135621F8FA0DFE0DFA0DFD0DE000080DF80DFA0DFA0DFC0DFD0DEE0DFE0DF000000009F
370;2026-09-04 11:39:26.653;NICHIA;W;0x0020;0x0000058C;Ok;0;136;557134200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
371;2026-09-04 11:39:26.653;NICHIA;R;0x0080;0x80008000;Ok;7;153;55113580800080008000800080008000800080008000800080008000800080008000800091
372;2026-09-04 11:39:26.653;NICHIA;R;0x0090;0x80008000;Ok;7;134;55113590800080008000800080008000800080008000800080008000800080008000800016
373;2026-09-04 11:39:26.653;NICHIA;R;0x00A0;0x80008000;Ok;7;134;551135A0800080008000800080008000800080008000800080008000800080008000800082
374;2026-09-04 11:39:26.653;NICHIA;R;0x00B0;0x80008000;Ok;7;134;551135B0800080008000800080008000800080008000800080008000800080008000800005
375;2026-09-04 11:39:26.653;NICHIA;R;0x00BC;0x80008000;Ok;7;133;551135BC800080008000800080008000800080008000800080008000800080008000800020
376;2026-09-04 11:39:26.653;NICHIA;R;0x00CC;0x80008000;Ok;7;134;551135CC800080008000800080008000800080008000800080008000800080008000800092
377;2026-09-04 11:39:26.653;NICHIA;R;0x00DC;0x80008000;Ok;7;134;551135DC800080008000800080008000800080008000800080008000800080008000800015
378;2026-09-04 11:39:26.653;NICHIA;R;0x00EC;0x80008000;Ok;7;134;551135EC800080008000800080008000800080008000800080008000800080008000800081
379;2026-09-04 11:39:26.653;NICHIA;W;0x0023;0x00002117;Ok;0;134;55110C232117EA
380;2026-09-04 11:39:26.653;NICHIA;R;0x0020;0x0004058C;Ok;6;152;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
381;2026-09-04 11:39:26.656;NICHIA;R;0x0000;0x00046008;Ok;6;4822;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
382;2026-09-04 11:39:26.656;NICHIA;R;0x0020;0x0004058C;Ok;6;135;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
383;2026-09-04 11:39:26.656;NICHIA;R;0x0030;0x8B4E8B42;Ok;5;136;551135308B4E8B428B468B4380668057805A8053000000000000000000000000000000000D
384;2026-09-04 11:39:26.656;NICHIA;R;0x0040;0x00000000;Ok;6;134;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
385;2026-09-04 11:39:26.656;NICHIA;R;0x0062;0x1F8FA0DF;Ok;6;135;551135621F8FA0DFE0DFA0DFE0DF000080DF80DFA0DFA0DFC0DFC0DFE0DFE0DF0000000041
386;2026-09-04 11:39:26.656;NICHIA;W;0x0020;0x0000058C;Ok;0;134;557134200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
387;2026-09-04 11:39:26.656;NICHIA;R;0x0080;0x80008000;Ok;7;154;55113580800080008000800080008000800080008000800080008000800080008000800091
388;2026-09-04 11:39:26.656;NICHIA;R;0x0090;0x80008000;Ok;7;133;55113590800080008000800080008000800080008000800080008000800080008000800016
389;2026-09-04 11:39:26.656;NICHIA;R;0x00A0;0x80008000;Ok;7;134;551135A0800080008000800080008000800080008000800080008000800080008000800082
390;2026-09-04 11:39:26.664;NICHIA;R;0x00B0;0x80008000;Ok;7;133;551135B0800080008000800080008000800080008000800080008000800080008000800005
391;2026-09-04 11:39:26.664;NICHIA;R;0x00BC;0x80008000;Ok;7;134;551135BC800080008000800080008000800080008000800080008000800080008000800020
392;2026-09-04 11:39:26.664;NICHIA;R;0x00CC;0x80008000;Ok;7;134;551135CC800080008000800080008000800080008000800080008000800080008000800092
393;2026-09-04 11:39:26.664;NICHIA;R;0x00DC;0x80008000;Ok;7;132;551135DC800080008000800080008000800080008000800080008000800080008000800015
394;2026-09-04 11:39:26.664;NICHIA;R;0x00EC;0x80008000;Ok;7;133;551135EC800080008000800080008000800080008000800080008000800080008000800081
395;2026-09-04 11:39:26.664;NICHIA;R;0x0020;0x0000058C;Ok;5;135;551135200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
396;2026-09-04 11:39:26.672;NICHIA;R;0x0000;0x00046008;Ok;6;5223;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
397;2026-09-04 11:39:26.672;NICHIA;R;0x0020;0x0004058C;Ok;6;133;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
398;2026-09-04 11:39:26.672;NICHIA;R;0x0030;0x8B418B42;Ok;6;135;551135308B418B428B428B4880638054805980570000000000000000000000000000000063
399;2026-09-04 11:39:26.672;NICHIA;R;0x0040;0x00000000;Ok;6;134;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
400;2026-09-04 11:39:26.672;NICHIA;R;0x0062;0x1F8FA0DF;Ok;6;136;551135621F8FA0DFE0DFA0DFE0DF000080DF80DFA0DFA0DFC0DFC0DFE0DFE0DF0000000041
401;2026-09-04 11:39:26.672;NICHIA;W;0x0020;0x0000058C;Ok;0;156;557134200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
402;2026-09-04 11:39:26.672;NICHIA;R;0x0080;0x80008000;Ok;7;154;55113580800080008000800080008000800080008000800080008000800080008000800091
403;2026-09-04 11:39:26.672;NICHIA;R;0x0090;0x80008000;Ok;7;134;55113590800080008000800080008000800080008000800080008000800080008000800016
404;2026-09-04 11:39:26.672;NICHIA;R;0x00A0;0x80008000;Ok;6;133;551135A0800080008000800080008000800080008000800080008000800080008000800082
405;2026-09-04 11:39:26.672;NICHIA;R;0x00B0;0x80008000;Ok;7;133;551135B0800080008000800080008000800080008000800080008000800080008000800005
406;2026-09-04 11:39:26.672;NICHIA;R;0x00BC;0x80008000;Ok;7;133;551135BC800080008000800080008000800080008000800080008000800080008000800020
407;2026-09-04 11:39:26.672;NICHIA;R;0x00CC;0x80008000;Ok;6;134;551135CC800080008000800080008000800080008000800080008000800080008000800092
408;2026-09-04 11:39:26.672;NICHIA;R;0x00DC;0x80008000;Ok;7;135;551135DC800080008000800080008000800080008000800080008000800080008000800015
409;2026-09-04 11:39:26.672;NICHIA;R;0x00EC;0x80008000;Ok;7;133;551135EC800080008000800080008000800080008000800080008000800080008000800081
410;2026-09-04 11:39:26.672;NICHIA;R;0x0020;0x0004058C;Ok;6;133;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
411;2026-09-04 11:39:26.674;NICHIA;R;0x0000;0x00046008;Ok;5;5196;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
412;2026-09-04 11:39:26.674;NICHIA;R;0x0020;0x0004058C;Ok;6;137;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
413;2026-09-04 11:39:26.683;NICHIA;R;0x0030;0x8B468B47;Ok;5;138;551135308B468B478B468B478045805B8050805700000000000000000000000000000000F9
414;2026-09-04 11:39:26.683;NICHIA;R;0x0040;0x00000000;Ok;5;133;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
415;2026-09-04 11:39:26.683;NICHIA;R;0x0062;0x1F8FA0DF;Ok;6;135;551135621F8FA0DFE8DFA0DFE0DE000080DF80DFA0DFA0DFC0DFD0DEE8DFE0DE00000000E2
416;2026-09-04 11:39:26.683;NICHIA;W;0x0020;0x0000058C;Ok;0;137;557134200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
417;2026-09-04 11:39:26.683;NICHIA;R;0x0080;0x80008000;Ok;7;153;55113580800080008000800080008000800080008000800080008000800080008000800091
418;2026-09-04 11:39:26.683;NICHIA;R;0x0090;0x80008000;Ok;7;135;55113590800080008000800080008000800080008000800080008000800080008000800016
419;2026-09-04 11:39:26.683;NICHIA;R;0x00A0;0x80008000;Ok;7;134;551135A0800080008000800080008000800080008000800080008000800080008000800082
420;2026-09-04 11:39:26.683;NICHIA;R;0x00B0;0x80008000;Ok;7;134;551135B0800080008000800080008000800080008000800080008000800080008000800005
421;2026-09-04 11:39:26.683;NICHIA;R;0x00BC;0x80008000;Ok;7;133;551135BC800080008000800080008000800080008000800080008000800080008000800020
422;2026-09-04 11:39:26.683;NICHIA;R;0x00CC;0x80008000;Ok;7;134;551135CC800080008000800080008000800080008000800080008000800080008000800092
423;2026-09-04 11:39:26.683;NICHIA;R;0x00DC;0x80008000;Ok;7;135;551135DC800080008000800080008000800080008000800080008000800080008000800015
424;2026-09-04 11:39:26.683;NICHIA;R;0x00EC;0x80008000;Ok;7;134;551135EC800080008000800080008000800080008000800080008000800080008000800081
425;2026-09-04 11:39:26.683;NICHIA;R;0x0020;0x0000058C;Ok;6;132;551135200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
426;2026-09-04 11:39:26.692;NICHIA;R;0x0000;0x00046008;Ok;6;5332;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
427;2026-09-04 11:39:26.692;NICHIA;R;0x0020;0x0004058C;Ok;6;134;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
428;2026-09-04 11:39:26.692;NICHIA;R;0x0030;0x8B458B3E;Ok;6;134;551135308B458B3E8B4A8B4A805B804E805B8054000000000000000000000000000000007A
429;2026-09-04 11:39:26.692;NICHIA;R;0x0040;0x00000000;Ok;6;133;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
430;2026-09-04 11:39:26.692;NICHIA;R;0x0062;0x1F8FA0DF;Ok;6;135;551135621F8FA0DFE0DFA0DFD0DE000080DF80DFA0DFA0DFC0DFD0DEE0DFE0DF000000009F
431;2026-09-04 11:39:26.692;NICHIA;W;0x0020;0x0000058C;Ok;0;133;557134200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
432;2026-09-04 11:39:26.692;NICHIA;R;0x0080;0x80008000;Ok;7;153;55113580800080008000800080008000800080008000800080008000800080008000800091
433;2026-09-04 11:39:26.692;NICHIA;R;0x0090;0x80008000;Ok;7;133;55113590800080008000800080008000800080008000800080008000800080008000800016
434;2026-09-04 11:39:26.692;NICHIA;R;0x00A0;0x80008000;Ok;7;134;551135A0800080008000800080008000800080008000800080008000800080008000800082
435;2026-09-04 11:39:26.692;NICHIA;R;0x00B0;0x80008000;Ok;6;135;551135B0800080008000800080008000800080008000800080008000800080008000800005
436;2026-09-04 11:39:26.692;NICHIA;R;0x00BC;0x80008000;Ok;7;134;551135BC800080008000800080008000800080008000800080008000800080008000800020
437;2026-09-04 11:39:26.692;NICHIA;R;0x00CC;0x80008000;Ok;6;133;551135CC800080008000800080008000800080008000800080008000800080008000800092
438;2026-09-04 11:39:26.692;NICHIA;R;0x00DC;0x80008000;Ok;7;134;551135DC800080008000800080008000800080008000800080008000800080008000800015
439;2026-09-04 11:39:26.692;NICHIA;R;0x00EC;0x80008000;Ok;7;135;551135EC800080008000800080008000800080008000800080008000800080008000800081
440;2026-09-04 11:39:26.692;NICHIA;R;0x0020;0x0004058C;Ok;5;153;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
441;2026-09-04 11:39:26.702;NICHIA;R;0x0000;0x00046008;Ok;5;5133;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
442;2026-09-04 11:39:26.702;NICHIA;R;0x0020;0x0004058C;Ok;6;138;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
443;2026-09-04 11:39:26.702;NICHIA;R;0x0030;0x8B3C8B42;Ok;6;135;551135308B3C8B428B468B468049805C805480520000000000000000000000000000000048
444;2026-09-04 11:39:26.702;NICHIA;R;0x0040;0x00000000;Ok;6;135;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
445;2026-09-04 11:39:26.702;NICHIA;R;0x0062;0x1F8FA0DF;Ok;6;138;551135621F8FA0DFE0DFA0DFE0DF000080DF80DFA0DFA0DFC0DFC0DFE0DFE0DF0000000041
446;2026-09-04 11:39:26.702;NICHIA;W;0x0020;0x0000058C;Ok;0;136;557134200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
447;2026-09-04 11:39:26.702;NICHIA;R;0x0080;0x80008000;Ok;7;154;55113580800080008000800080008000800080008000800080008000800080008000800091
448;2026-09-04 11:39:26.702;NICHIA;R;0x0090;0x80008000;Ok;7;133;55113590800080008000800080008000800080008000800080008000800080008000800016
449;2026-09-04 11:39:26.702;NICHIA;R;0x00A0;0x80008000;Ok;7;133;551135A0800080008000800080008000800080008000800080008000800080008000800082
450;2026-09-04 11:39:26.702;NICHIA;R;0x00B0;0x80008000;Ok;7;133;551135B0800080008000800080008000800080008000800080008000800080008000800005
451;2026-09-04 11:39:26.702;NICHIA;R;0x00BC;0x80008000;Ok;7;133;551135BC800080008000800080008000800080008000800080008000800080008000800020
452;2026-09-04 11:39:26.702;NICHIA;R;0x00CC;0x80008000;Ok;7;135;551135CC800080008000800080008000800080008000800080008000800080008000800092
453;2026-09-04 11:39:26.702;NICHIA;R;0x00DC;0x80008000;Ok;7;133;551135DC800080008000800080008000800080008000800080008000800080008000800015
454;2026-09-04 11:39:26.702;NICHIA;R;0x00EC;0x80008000;Ok;7;133;551135EC800080008000800080008000800080008000800080008000800080008000800081
455;2026-09-04 11:39:26.702;NICHIA;R;0x0020;0x0000058C;Ok;5;135;551135200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
456;2026-09-04 11:39:26.713;NICHIA;R;0x0000;0x00046008;Ok;5;5258;551135000004600808046421092000043FE8001C000D00026080000001D0000000040000D4
457;2026-09-04 11:39:26.713;NICHIA;R;0x0020;0x0004058C;Ok;6;134;551135200004058C018C21070000065607C700930B220B220B220B2205D605D605D605D6A5
458;2026-09-04 11:39:26.713;NICHIA;R;0x0030;0x8B488B3C;Ok;6;147;551135308B488B3C8B4A8B448060804F8057805100000000000000000000000000000000DB
459;2026-09-04 11:39:26.713;NICHIA;R;0x0040;0x00000000;Ok;6;134;55113540000000000000000000000000000000000FFF0FFF0FFF0FFF0FFF0FFF0FFF0FFF56
460;2026-09-04 11:39:26.713;NICHIA;R;0x0062;0x1F8FA0DF;Ok;5;139;551135621F8FA0DFD8E0A0DFE0DF000080DF80DFA0DFA0DFD8E0C0DFE0DFE0DF0000000043
461;2026-09-04 11:39:26.713;NICHIA;W;0x0020;0x0000058C;Ok;0;162;557134200000058C018C21070000065607C700930B220B220B220B2205D605D605D605D6C9
462;2026-09-04 11:39:26.713;NICHIA;R;0x0080;0x80008000;Ok;7;154;55113580800080008000800080008000800080008000800080008000800080008000800091
463;2026-09-04 11:39:26.713;NICHIA;R;0x0090;0x80008000;Ok;7;136;55113590800080008000800080008000800080008000800080008000800080008000800016
464;2026-09-04 11:39:26.713;NICHIA;R;0x00A0;0x80008000;Ok;7;134;551135A0800080008000800080008000800080008000800080008000800080008000800082
465;2026-09-04 11:39:26.713;NICHIA;R;0x00B0;0x80008000;Ok;7;133;551135B0800080008000800080008000800080008000800080008000800080008000800005
466;2026-09-04 11:39:26.713;NICHIA;R;0x00BC;0x80008000;Ok;7;134;551135BC800080008000800080008000800080008000800080008000800080008000800020
467;2026-09-04 11:39:26.713;NICHIA;R;0x00CC;0x80008000;Ok;7;134;551135CC800080008000800080008000800080008000800080008000800080008000800092
